Date,DemaSIN_GWh,DemaReal_GWh,Gene_GWh,ImpoEner_GWh,ExpoEner_GWh,diff_dema_real_vs_dema_sin_gwh,diff_dema_real_vs_dema_sin_rel,gene_plus_impo_minus_expo_gwh,diff_balance_vs_dema_sin_gwh,diff_balance_vs_dema_sin_rel,atypical_daily_closure
2024-12-31,197.24608640999998,198.34735364,200.82502014,0.0,3.59171373,1.101267230000019,0.005583214602853519,197.23330640999998,-0.012779999999992242,-6.479216005040251e-05,False
2025-01-01,176.78208052,176.12359116,178.81965345999998,0.00379147,2.05615441,-0.6584893600000044,-0.0037248648622251455,176.76729052,-0.014790000000004966,-8.366232570914742e-05,False
2025-01-02,202.35850811999998,204.82845411,207.58568286,0.0,5.2421247399999995,2.4699459900000136,0.012205792644682469,202.34355811999998,-0.014949999999998909,-7.387878147003068e-05,False
2025-01-03,209.93243441999996,212.38707194,215.50343253999998,0.0,5.578868119999999,2.454637520000034,0.011692512054088696,209.92456441999997,-0.007869999999996935,-3.748825197850024e-05,False
2025-01-04,204.60461415999998,205.84466984,209.15770743,0.0,4.57857327,1.2400556800000118,0.006060741518909701,204.57913416,-0.025479999999987513,-0.00012453287089636333,False
2025-01-05,187.89642411,193.90259856999998,196.70292372999998,0.0,8.90115962,6.006174459999983,0.03196534733669969,187.80176411,-0.09466000000000463,-0.0005037881931408547,False
2025-01-06,192.93313413999996,197.79396477,200.21464068,0.0007255599999999999,7.327102099999999,4.860830630000038,0.025194379657321204,192.88826414000002,-0.04486999999994623,-0.0002325676209011707,False
2025-01-07,217.94904676,221.97402857999998,224.5077574,0.00150286,6.5753835,4.024981819999994,0.01846753578340814,217.93387676,-0.015169999999983474,-6.960342440354096e-05,False
2025-01-08,225.02038627,232.13321624,234.94277363999998,0.0,9.96367737,7.112829970000007,0.03160971362597069,224.97909626999999,-0.0412900000000036,-0.00018349448547501867,False
2025-01-09,226.59967806999998,230.87051390999997,234.12021565999999,0.0,7.556447589999999,4.2708358399999895,0.018847492972521637,226.56376806999998,-0.03591000000000122,-0.00015847330546033738,False
2025-01-10,228.76235369,232.45224921,236.57087087999997,0.0,7.85961719,3.689895519999993,0.016129819703639862,228.71125368999998,-0.05110000000001946,-0.00022337591468072582,False
2025-01-11,219.45551455999998,223.61314867,226.56662294,0.0,7.13428838,4.157634110000004,0.01894522504178536,219.43233456000002,-0.023179999999968004,-0.00010562505137518658,False
2025-01-12,201.56183306999998,205.28206396,207.77701915999998,0.0,6.24781609,3.7202308900000105,0.018457020524853134,201.52920307,-0.032629999999983283,-0.00016188580696550463,False
2025-01-13,226.83181531999998,229.95266979,232.88550719,0.0,6.07281187,3.120854470000012,0.013758451236645564,226.81269532,-0.019119999999986703,-8.4291526622989e-05,False
2025-01-14,230.65185913,237.2457048,240.32978382,0.0,9.69401469,6.593845670000007,0.028587871326385385,230.63576913,-0.016089999999991278,-6.975881339383713e-05,False
2025-01-15,230.46637899,237.36404220999998,240.1066252,0.0,9.68300621,6.89766321999997,0.02992915170632876,230.42361899,-0.04276000000001545,-0.00018553682401488514,False
2025-01-16,230.85059572999998,237.54622701,240.78502050999998,0.0,10.214914779999999,6.695631280000015,0.029004175877592894,230.57010573,-0.28048999999998614,-0.0012150282701806142,False
2025-01-17,232.85377769,239.66088631999997,243.1324361,0.0,10.32295841,6.807108629999988,0.02923340431720349,232.80947769,-0.04429999999999268,-0.00019024814817034924,False
2025-01-18,220.89317219,225.01714568,227.85291963999998,0.0,6.99444745,4.123973489999997,0.018669538080845635,220.85847219,-0.03470000000001505,-0.00015708950917762204,False
2025-01-19,203.61254287,208.41681806999998,210.87370328,0.0,7.75672041,4.804275199999978,0.023595182950332052,203.11698287000002,-0.49555999999998335,-0.002433838274473996,False
2025-01-20,230.54912294999997,237.57974101,241.11939671,0.0,10.59381376,7.030618060000023,0.030495097834420212,230.52558295,-0.023539999999968586,-0.00010210405356898188,False
2025-01-21,234.87805287999998,241.26676748,244.2198747,0.0,9.370181819999999,6.388714600000014,0.02720013437468349,234.84969288,-0.02835999999999217,-0.00012074350775754,False
2025-01-22,236.02396977,242.34988400999998,245.45126162,0.0,9.47194185,6.325914239999975,0.02680199916205305,235.97931977,-0.04465000000001851,-0.0001891757012795307,False
2025-01-23,236.90412966999997,242.96544885999998,246.67130434999999,0.0,9.818354679999999,6.061319190000006,0.02558553621856754,236.85294967,-0.05117999999998801,-0.00021603675744817175,False
2025-01-24,236.60865146999998,242.81024981,246.90770308999998,0.0,10.325781619999999,6.201598340000004,0.026210361715308262,236.58192147,-0.026729999999986376,-0.00011297135516355166,False
2025-01-25,225.47534763,230.93984202,234.3344317,0.0,8.883454069999999,5.464494389999999,0.024235440581145535,225.45097763,-0.024369999999976244,-0.00010808276938535591,False
2025-01-26,206.04459873,206.20622744,208.73612839999998,0.01438594,3.7143656099999998,0.16162871000000223,0.0007844355590791285,205.03614873,-1.008449999999982,-0.004894328733758515,False
2025-01-27,234.06686359,234.5218913,238.55811262,0.0,4.53320903,0.455027709999996,0.0019440073790070473,234.02490359,-0.041959999999988895,-0.00017926501580115822,False
2025-01-28,235.48624431,237.85379872,240.92168056,0.0,5.72371625,2.367554409999997,0.010053896850481376,235.19796431,-0.2882799999999861,-0.0012241904016290952,False
2025-01-29,237.55096622,238.00648805999998,240.94458189,0.0017736199999999998,3.45307929,0.45552183999998874,0.0019175751934350047,237.49327621999998,-0.05769000000000801,-0.00024285314818117944,False
2025-01-30,238.71866765,235.57436275999999,238.54940137999998,0.0044513,0.04878503,-3.144304890000001,-0.013171591987142196,238.50506764999997,-0.21360000000001378,-0.0008947771119147907,False
2025-01-31,238.74508919999997,236.08961706,239.19128569999998,0.006976999999999999,0.5023135,-2.655472139999972,-0.011122625176911797,238.69594919999997,-0.04913999999999419,-0.00020582622312632763,False
2025-02-01,226.38845488999996,225.56775800999998,228.56784233,0.00262101,2.38237845,-0.8206968799999856,-0.0036251710821506096,226.18808489,-0.20036999999996397,-0.0008850716353769978,False
2025-02-02,205.72626204,206.69937327999997,209.50367563,0.009860559999999999,3.9028641499999996,0.9731112399999802,0.004730126481424988,205.61067204,-0.11558999999999742,-0.0005618631226455809,False
2025-02-03,232.43118141999997,237.84054468,241.29039622,0.0,8.8903648,5.4093632600000205,0.02327296719378359,232.40003142,-0.03114999999996826,-0.00013401816318130155,False
2025-02-04,235.22769356,239.20710734,242.42506045,0.0,7.88486689,3.9794137799999874,0.016917284354467176,234.54019355999998,-0.6875000000000284,-0.002922700085160961,False
2025-02-05,236.87581666,241.22891592,245.1406068,0.0,8.45361014,4.353099259999993,0.018377136684443476,236.68699666,-0.18881999999999266,-0.0007971265393926459,False
2025-02-06,236.22838294999997,242.69265625999998,246.03883695,0.0,9.851424,6.46427331000001,0.027364507301259545,236.18741294999998,-0.040969999999987294,-0.0001734338587444803,False
2025-02-07,237.40656438,243.80862890999998,247.65099098,0.0,10.2711966,6.40206452999999,0.02696667022126926,237.37979438,-0.026769999999999072,-0.00011276015079831666,False
2025-02-08,224.24242547,226.14064151,230.08863560999998,0.0,5.9436601399999995,1.898216039999994,0.008465017429335399,224.14497547,-0.09745000000000914,-0.0004345743219453643,False
2025-02-09,204.69406941,204.55641728999998,207.49425681,0.0,2.9309574,-0.1376521200000127,-0.000672477323826598,204.56329940999998,-0.1307700000000125,-0.0006388558319102133,False
2025-02-10,228.53450575999997,225.37094482999998,228.29294259,0.00628833,0.02607516,-3.1635609299999885,-0.013842815199741716,228.27315575999998,-0.2613499999999931,-0.0011435909825996033,False
2025-02-11,231.89358112,228.30847838,231.89307881,0.00212158,0.02265927,-3.5851027399999964,-0.015460120641048628,231.87254112,-0.02103999999999928,-9.073127379542054e-05,False
2025-02-12,233.23535612,230.16982141999998,233.12720823,0.010256429999999999,0.022828539999999998,-3.065534700000029,-0.013143524854022587,233.11463612,-0.12072000000000571,-0.0005175887653066419,False
2025-02-13,234.70665108999998,231.40655189,234.03842114999998,0.61989487,0.052514929999999994,-3.300099199999977,-0.014060526979844853,234.60580108999997,-0.10085000000000832,-0.00042968530943478315,False
2025-02-14,233.27327319,229.26588751999998,233.17640796999999,0.02579035,0.01443513,-4.007385670000019,-0.01717893188190497,233.18776318999997,-0.08551000000002773,-0.00036656578282922376,False
2025-02-15,221.75552846,218.28405592,218.12505582,3.5936143499999997,0.01763171,-3.4714725400000077,-0.015654502794622268,221.70103846,-0.05448999999998705,-0.00024572104415343087,False
2025-02-16,202.67785124,199.52556621,202.51864694,0.04903306999999999,0.02224877,-3.1522850300000016,-0.01555317964303479,202.54543124,-0.1324199999999962,-0.000653352101326512,False
2025-02-17,228.65460216999998,224.76892428,227.7183595,0.70772742,0.03361475,-3.8856778899999824,-0.016993657040460797,228.39247217,-0.2621299999999849,-0.0011464015922369086,False
2025-02-18,231.63063294,227.66106245999998,230.85256864,0.39741202,0.028357719999999996,-3.9695704800000158,-0.017137502193107015,231.22162293999997,-0.4090100000000234,-0.001765785443870762,False
2025-02-19,233.65462349,229.97721944,233.56202976999998,0.03619898999999999,0.022525269999999997,-3.677404050000007,-0.01573863163960628,233.57570349,-0.07892000000001076,-0.0003377634853580734,False
2025-02-20,235.87345205,231.76537739999998,234.82634063,0.77990902,0.0194976,-4.10807465000002,-0.017416435017575435,235.58675205,-0.2866999999999962,-0.0012154822745343214,False
2025-02-21,237.00927284999997,232.93283716,236.90777781,0.09508951,0.02232447,-4.0764356899999825,-0.017199477644825757,236.98054285,-0.028729999999967504,-0.00012121888588785444,False
2025-02-22,224.97045591999998,221.29247096,224.56339131,0.3307654,0.024480790000000002,-3.677984959999975,-0.0163487465274457,224.86967591999996,-0.10078000000001452,-0.0004479699327090848,False
2025-02-23,205.92328777,201.39184447999997,201.58381391,3.9239194,0.008765539999999999,-4.531443290000027,-0.02200549213773864,205.49896776999998,-0.4243200000000229,-0.0020605731609819418,False
2025-02-24,231.60033712,226.79094304999998,224.54437536999998,6.9854812299999995,0.00210948,-4.809394070000025,-0.02076591998874386,231.52774712,-0.07259000000001947,-0.0003134278684681194,False
2025-02-25,235.16839979,230.80647872999998,229.94645881,5.18688725,0.0062562699999999995,-4.3619210600000144,-0.018548074757897364,235.12708979,-0.04130999999998153,-0.00017566135601922034,False
